split,file,lpips
val,3132.tif,0.281546
val,3133.tif,0.34168
val,3134.tif,0.333544
val,3135.tif,0.347033
val,3136.tif,0.333714
val,3137.tif,0.308979
val,3138.tif,0.3311
val,3139.tif,0.328889
val,314.tif,0.401009
val,3140.tif,0.353867
val,3141.tif,0.374876
val,3142.tif,0.268121
val,3143.tif,0.348751
val,3144.tif,0.306437
val,3145.tif,0.319248
val,3146.tif,0.354042
val,3147.tif,0.309778
val,3148.tif,0.367912
val,3149.tif,0.303739
val,315.tif,0.330367
val,3150.tif,0.335103
val,3151.tif,0.305848
val,3152.tif,0.340976
val,3153.tif,0.279689
val,3154.tif,0.389833
val,3155.tif,0.354227
val,3156.tif,0.336698
val,3157.tif,0.33356
val,3158.tif,0.339561
val,3159.tif,0.308272
val,316.tif,0.373853
val,3160.tif,0.330036
val,3161.tif,0.253988
val,3162.tif,0.332237
val,3163.tif,0.356857
val,3164.tif,0.378547
val,3165.tif,0.343314
val,3166.tif,0.381505
val,3167.tif,0.318701
val,3168.tif,0.28046
val,3169.tif,0.297922
val,317.tif,0.303837
val,3170.tif,0.345428
val,3171.tif,0.367012
val,3172.tif,0.357654
val,3173.tif,0.321535
val,3174.tif,0.30677
val,3175.tif,0.307368
val,3176.tif,0.272247
val,3177.tif,0.303945
val,3178.tif,0.327654
val,3179.tif,0.370568
val,318.tif,0.338412
val,3180.tif,0.248938
val,3181.tif,0.325402
val,3182.tif,0.333516
val,3183.tif,0.316207
val,3184.tif,0.283319
val,3185.tif,0.357415
val,3186.tif,0.312428
val,3187.tif,0.294152
val,3188.tif,0.261613
val,3189.tif,0.331111
val,319.tif,0.391791
val,3190.tif,0.371918
val,3191.tif,0.393174
val,3192.tif,0.37701
val,3193.tif,0.262782
val,3194.tif,0.342454
val,3195.tif,0.299953
val,3196.tif,0.336254
val,3197.tif,0.361671
val,3198.tif,0.299205
val,3199.tif,0.409248
val,32.tif,0.388142
val,320.tif,0.304027
val,3200.tif,0.304338
val,3201.tif,0.316654
val,3202.tif,0.333944
val,3203.tif,0.313005
val,3204.tif,0.47109
val,3205.tif,0.297078
val,3206.tif,0.370667
val,3207.tif,0.373847
val,3208.tif,0.317348
val,3209.tif,0.33521
val,321.tif,0.396295
val,3210.tif,0.367839
val,3211.tif,0.356687
val,3212.tif,0.352263
val,3213.tif,0.408519
val,3214.tif,0.351912
val,3215.tif,0.396019
val,3216.tif,0.344558
val,3217.tif,0.446676
val,3218.tif,0.341537
val,3219.tif,0.352652
val,322.tif,0.405142
val,3220.tif,0.305159
val,3221.tif,0.324525
val,3222.tif,0.327589
val,3223.tif,0.365581
val,3224.tif,0.388037
val,3225.tif,0.309399
val,3226.tif,0.358763
val,3227.tif,0.399773
val,3228.tif,0.40858
val,3229.tif,0.346639
val,323.tif,0.429405
val,3230.tif,0.36045
val,3231.tif,0.336391
val,3232.tif,0.308462
val,3233.tif,0.353079
val,3234.tif,0.403646
val,3235.tif,0.363879
val,3236.tif,0.327591
val,3237.tif,0.345413
val,3238.tif,0.359429
val,3239.tif,0.29201
val,324.tif,0.436052
val,3240.tif,0.340335
val,3241.tif,0.353063
val,3242.tif,0.353562
val,3243.tif,0.31109
val,3244.tif,0.32784
val,3245.tif,0.355322
val,3246.tif,0.294838
val,3247.tif,0.442108
val,3248.tif,0.316589
val,3249.tif,0.399569
val,325.tif,0.378567
val,3250.tif,0.29449
val,3251.tif,0.277563
val,3252.tif,0.351178
val,3253.tif,0.326239
val,3254.tif,0.317927
val,3255.tif,0.33487
val,3256.tif,0.395728
val,3257.tif,0.276487
val,3258.tif,0.383384
val,3259.tif,0.277024
val,326.tif,0.370785
val,3260.tif,0.389765
val,3261.tif,0.404665
val,3262.tif,0.350639
val,3263.tif,0.351288
val,3264.tif,0.352533
val,3265.tif,0.37691
val,3266.tif,0.306261
val,3267.tif,0.390103
val,3268.tif,0.296833
val,3269.tif,0.401003
val,327.tif,0.416875
val,3270.tif,0.356165
val,3271.tif,0.374383
val,3272.tif,0.314705
val,3273.tif,0.33871
val,3274.tif,0.393971
val,3275.tif,0.377023
val,3276.tif,0.317226
val,3277.tif,0.385393
val,3278.tif,0.28711
val,3279.tif,0.321422
val,328.tif,0.458255
val,3280.tif,0.344221
val,3281.tif,0.374217
val,3282.tif,0.333408
val,3283.tif,0.353678
val,3284.tif,0.324534
val,3285.tif,0.420006
val,3286.tif,0.314666
val,3287.tif,0.303204
val,3288.tif,0.368514
val,3289.tif,0.405522
val,329.tif,0.420624
val,3290.tif,0.345259
val,3291.tif,0.363252
val,3292.tif,0.397784
val,3293.tif,0.406559
val,3294.tif,0.336952
val,3295.tif,0.324278
val,3296.tif,0.378348
val,3297.tif,0.370065
val,3298.tif,0.369184
val,3299.tif,0.256476
val,33.tif,0.36274
val,330.tif,0.45375
val,3300.tif,0.361281
val,3301.tif,0.316568
val,3302.tif,0.320503
val,3303.tif,0.331242
val,3304.tif,0.406284
val,3305.tif,0.400251
val,3306.tif,0.395334
val,3307.tif,0.391544
val,3308.tif,0.373269
val,3309.tif,0.334821
val,331.tif,0.351263
val,3310.tif,0.366317
val,3311.tif,0.316303
val,3312.tif,0.398565
val,3313.tif,0.32252
val,3314.tif,0.337347
val,3315.tif,0.314975
val,3316.tif,0.307746
val,3317.tif,0.355682
val,3318.tif,0.407596
val,3319.tif,0.425898
val,332.tif,0.352181
val,3320.tif,0.333536
val,3321.tif,0.312653
val,3322.tif,0.380489
val,3323.tif,0.367511
val,3324.tif,0.328274
val,3325.tif,0.380404
val,3326.tif,0.360147
val,3327.tif,0.393724
val,3328.tif,0.325341
val,3329.tif,0.368544
val,333.tif,0.207429
val,3330.tif,0.348395
val,3331.tif,0.285475
val,3332.tif,0.335369
val,3333.tif,0.376514
val,3334.tif,0.366327
val,3335.tif,0.322544
val,3336.tif,0.339955
val,3337.tif,0.311575
val,3338.tif,0.389259
val,3339.tif,0.384731
val,334.tif,0.447667
val,3340.tif,0.277564
val,3341.tif,0.376761
val,3342.tif,0.377213
val,3343.tif,0.324311
val,3344.tif,0.309063
val,3345.tif,0.351923
val,3346.tif,0.333853
val,3347.tif,0.386329
val,3348.tif,0.348183
val,3349.tif,0.322115
val,335.tif,0.346349
val,3350.tif,0.3705
val,3351.tif,0.370082
val,3352.tif,0.351655
val,3353.tif,0.347024
val,3354.tif,0.338242
val,3355.tif,0.35907
val,3356.tif,0.424134
val,3357.tif,0.32408
val,3358.tif,0.338505
val,3359.tif,0.288412
val,336.tif,0.384529
val,3360.tif,0.381303
val,3361.tif,0.381999
val,3362.tif,0.307111
val,3363.tif,0.325023
val,3364.tif,0.387211
val,3365.tif,0.297956
val,3366.tif,0.31717
val,3367.tif,0.32705
val,3368.tif,0.369683
val,3369.tif,0.388252
val,337.tif,0.41163
val,3370.tif,0.38296
val,3371.tif,0.394728
val,3372.tif,0.329171
val,3373.tif,0.280008
val,3374.tif,0.399159
val,3375.tif,0.383564
val,3376.tif,0.2956
val,3377.tif,0.374942
val,3378.tif,0.388028
val,3379.tif,0.347826
val,338.tif,0.336705
val,3380.tif,0.338477
val,3381.tif,0.385968
val,3382.tif,0.349188
val,3383.tif,0.423924
val,3384.tif,0.302849
val,3385.tif,0.415768
val,3386.tif,0.333273
val,3387.tif,0.316017
val,3388.tif,0.3868
val,3389.tif,0.377735
val,339.tif,0.285658
val,3390.tif,0.39259
val,3391.tif,0.405549
val,3392.tif,0.326691
val,3393.tif,0.382424
val,3394.tif,0.363316
val,3395.tif,0.360718
val,3396.tif,0.260504
val,3397.tif,0.341739
val,3398.tif,0.303874
val,3399.tif,0.339135
val,34.tif,0.307612
val,340.tif,0.421383
val,3400.tif,0.355688
val,3401.tif,0.341969
val,3402.tif,0.340559
val,3403.tif,0.324258
val,3404.tif,0.389838
val,3405.tif,0.349828
val,3406.tif,0.329865
val,3407.tif,0.327925
val,3408.tif,0.308301
val,3409.tif,0.351751
val,341.tif,0.326552
val,3410.tif,0.324269
val,3411.tif,0.312195
val,3412.tif,0.301552
val,3413.tif,0.264754
val,3414.tif,0.352617
val,3415.tif,0.292555
val,3416.tif,0.346224
val,3417.tif,0.318636
val,3418.tif,0.337475
val,3419.tif,0.378832
val,342.tif,0.366106
val,3420.tif,0.337571
val,3421.tif,0.313953
val,3422.tif,0.31568
val,3423.tif,0.363494
val,3424.tif,0.432177
val,3425.tif,0.374457
val,3426.tif,0.419394
val,3427.tif,0.3601
val,3428.tif,0.34955
val,3429.tif,0.36565
val,343.tif,0.403515
val,3430.tif,0.323018
val,3431.tif,0.310507
val,3432.tif,0.349919
val,3433.tif,0.374335
val,3434.tif,0.311789
val,3435.tif,0.394968
val,3436.tif,0.336479
val,3437.tif,0.517652
val,3438.tif,0.404498
val,3439.tif,0.370318
val,344.tif,0.302417
val,3440.tif,0.288502
val,3441.tif,0.296508
val,3442.tif,0.337797
val,3443.tif,0.346475
val,3444.tif,0.350103
val,3445.tif,0.349579
val,3446.tif,0.38769
val,3447.tif,0.298893
val,3448.tif,0.304313
val,3449.tif,0.356643
val,345.tif,0.370705
val,3450.tif,0.394672
val,3451.tif,0.367011
val,3452.tif,0.315404
val,3453.tif,0.30121
val,3454.tif,0.305405
val,3455.tif,0.271296
val,3456.tif,0.32625
val,3457.tif,0.348543
val,3458.tif,0.396562
val,3459.tif,0.325644
val,346.tif,0.327317
val,3460.tif,0.34858
val,3461.tif,0.338378
val,3462.tif,0.416105
val,3463.tif,0.29971
val,3464.tif,0.408694
val,3465.tif,0.312954
val,3466.tif,0.316557
val,3467.tif,0.365453
val,3468.tif,0.424018
val,3469.tif,0.339089
val,347.tif,0.304221
val,3470.tif,0.347334
val,3471.tif,0.33829
val,3472.tif,0.391747
val,3473.tif,0.438582
val,3474.tif,0.313538
val,3475.tif,0.344618
val,3476.tif,0.361034
val,3477.tif,0.325648
val,3478.tif,0.339628
val,3479.tif,0.290256
val,348.tif,0.305247
val,3480.tif,0.371118
val,3481.tif,0.334503
val,3482.tif,0.349185
val,3483.tif,0.312964
val,3484.tif,0.288242
val,3485.tif,0.378443
val,3486.tif,0.387605
val,3487.tif,0.320933
val,3488.tif,0.358635
val,3489.tif,0.311457
val,349.tif,0.273284
val,3490.tif,0.312779
val,3491.tif,0.281204
val,3492.tif,0.34093
val,3493.tif,0.346909
val,3494.tif,0.321515
val,3495.tif,0.32695
val,3496.tif,0.379344
val,3497.tif,0.322979
val,3498.tif,0.392164
val,3499.tif,0.375597
val,35.tif,0.421069
val,350.tif,0.336878
val,3500.tif,0.309478
val,3501.tif,0.326349
val,3502.tif,0.416033
val,3503.tif,0.297207
val,3504.tif,0.362018
val,3505.tif,0.343054
val,3506.tif,0.348775
val,3507.tif,0.350386
val,3508.tif,0.325958
val,3509.tif,0.421406
val,351.tif,0.350464
val,3510.tif,0.328997
val,3511.tif,0.33221
val,3512.tif,0.357696
val,3513.tif,0.309758
val,3514.tif,0.353728
val,3515.tif,0.316179
val,3516.tif,0.368308
val,3517.tif,0.373135
val,3518.tif,0.342575
val,3519.tif,0.39196
val,352.tif,0.459636
val,3520.tif,0.335333
val,3521.tif,0.43563
val,3522.tif,0.32032
val,3523.tif,0.340581
val,3524.tif,0.308
val,3525.tif,0.313573
val,3526.tif,0.292169
val,3527.tif,0.351647
val,3528.tif,0.373944
val,3529.tif,0.386937
val,353.tif,0.324437
val,3530.tif,0.332221
val,3531.tif,0.316946
val,3532.tif,0.318286
val,3533.tif,0.351478
val,3534.tif,0.373741
val,3535.tif,0.339102
val,3536.tif,0.319491
val,3537.tif,0.286043
val,3538.tif,0.324277
val,3539.tif,0.327115
val,354.tif,0.378891
val,3540.tif,0.344339
val,3541.tif,0.381846
val,3542.tif,0.337797
val,3543.tif,0.347656
val,3544.tif,0.375362
val,3545.tif,0.299317
val,3546.tif,0.343132
val,3547.tif,0.361463
val,3548.tif,0.356694
val,3549.tif,0.352582
val,355.tif,0.260736
val,3550.tif,0.3443
val,3551.tif,0.403603
val,3552.tif,0.380414
val,3553.tif,0.318438
val,3554.tif,0.407542
val,3555.tif,0.346528
val,3556.tif,0.350034
val,3557.tif,0.344733
val,3558.tif,0.388979
val,3559.tif,0.364159
val,356.tif,0.395088
val,3560.tif,0.388045
val,3561.tif,0.343572
val,3562.tif,0.415513
val,3563.tif,0.404543
val,3564.tif,0.35974
val,3565.tif,0.359022
val,3566.tif,0.32292
val,3567.tif,0.371744
val,3568.tif,0.328651
val,3569.tif,0.375601
val,357.tif,0.393801
val,3570.tif,0.306025
val,3571.tif,0.349307
val,3572.tif,0.336459
val,3573.tif,0.338536
val,3574.tif,0.396846
val,3575.tif,0.323602
val,3576.tif,0.348415
val,3577.tif,0.324237
val,3578.tif,0.336233
val,3579.tif,0.243314
val,358.tif,0.465101
val,3580.tif,0.304205
val,3581.tif,0.365014
val,3582.tif,0.309519
val,3583.tif,0.307953
val,3584.tif,0.317756
val,3585.tif,0.335963
val,3586.tif,0.369868
val,3587.tif,0.378766
val,3588.tif,0.411025
val,3589.tif,0.307457
val,359.tif,0.357453
val,3590.tif,0.313481
val,3591.tif,0.377221
val,3592.tif,0.345519
val,3593.tif,0.324329
val,3594.tif,0.308136
val,3595.tif,0.339975
val,3596.tif,0.424859
val,3597.tif,0.352649
val,3598.tif,0.337455
val,3599.tif,0.283144
val,36.tif,0.356081
val,360.tif,0.321461
val,3600.tif,0.321059
val,3601.tif,0.378983
val,3602.tif,0.342642
val,3603.tif,0.281206
val,3604.tif,0.319377
val,3605.tif,0.288415
val,3606.tif,0.380883
val,3607.tif,0.360995
val,3608.tif,0.320576
val,3609.tif,0.284426
val,361.tif,0.280389
val,3610.tif,0.493456
val,3611.tif,0.31894
val,3612.tif,0.361412
val,3613.tif,0.319904
val,3614.tif,0.353467
val,3615.tif,0.323155
val,3616.tif,0.375569
val,3617.tif,0.412209
val,3618.tif,0.39481
val,3619.tif,0.394108
val,362.tif,0.366654
val,3620.tif,0.340229
val,3621.tif,0.436104
val,3622.tif,0.335243
val,3623.tif,0.323776
val,3624.tif,0.362208
val,3625.tif,0.482835
val,3626.tif,0.343663
val,3627.tif,0.43293
val,3628.tif,0.439073
val,3629.tif,0.301414
val,363.tif,0.256856
val,3630.tif,0.295174
val,3631.tif,0.332285
val,3632.tif,0.371915
val,3633.tif,0.299574
val,3634.tif,0.345199
val,3635.tif,0.362744
val,3636.tif,0.407561
val,3637.tif,0.319571
val,3638.tif,0.374844
val,3639.tif,0.432677
val,364.tif,0.371711
val,3640.tif,0.296456
val,3641.tif,0.325544
val,3642.tif,0.3261
val,3643.tif,0.298144
val,3644.tif,0.411807
val,3645.tif,0.333251
val,3646.tif,0.361806
val,3647.tif,0.345274
val,3648.tif,0.327045
val,3649.tif,0.350865
val,365.tif,0.359924
val,3650.tif,0.265988
val,3651.tif,0.386142
val,3652.tif,0.328973
val,3653.tif,0.331741
val,3654.tif,0.445829
val,3655.tif,0.35229
val,3656.tif,0.394538
val,3657.tif,0.338032
val,3658.tif,0.340567
val,3659.tif,0.339669
val,366.tif,0.341114
val,3660.tif,0.340463
val,3661.tif,0.333312
val,3662.tif,0.466719
val,3663.tif,0.309586
val,3664.tif,0.320722
val,3665.tif,0.343885
val,3666.tif,0.317824
val,3667.tif,0.490105
val,3668.tif,0.311501
val,3669.tif,0.318638
val,367.tif,0.365974
val,3670.tif,0.289047
val,3671.tif,0.340968
val,3672.tif,0.336812
val,3673.tif,0.295285
val,3674.tif,0.275239
val,3675.tif,0.33505
val,3676.tif,0.441796
val,3677.tif,0.431586
val,3678.tif,0.321001
val,3679.tif,0.407798
val,368.tif,0.274978
val,3680.tif,0.335312
val,3681.tif,0.356991
val,3682.tif,0.406187
val,3683.tif,0.342733
val,3684.tif,0.336248
val,3685.tif,0.323282
val,3686.tif,0.233345
val,3687.tif,0.264383
val,3688.tif,0.338878
val,3689.tif,0.365497
val,369.tif,0.359587
val,3690.tif,0.316753
val,3691.tif,0.318416
val,3692.tif,0.344517
val,3693.tif,0.319215
val,3694.tif,0.328446
val,3695.tif,0.365676
val,3696.tif,0.295081
val,3697.tif,0.485009
val,3698.tif,0.375826
val,3699.tif,0.333397
val,37.tif,0.37369
val,370.tif,0.359255
val,3700.tif,0.327143
val,3701.tif,0.327877
val,3702.tif,0.382552
val,3703.tif,0.350871
val,3704.tif,0.413354
val,3705.tif,0.332704
val,3706.tif,0.406409
val,3707.tif,0.362286
val,3708.tif,0.275489
val,3709.tif,0.38151
val,371.tif,0.379674
val,3710.tif,0.402159
val,3711.tif,0.446951
val,3712.tif,0.323742
val,3713.tif,0.406637
val,3714.tif,0.262212
val,3715.tif,0.450749
val,3716.tif,0.366586
val,3717.tif,0.326584
val,3718.tif,0.367257
val,3719.tif,0.323046
val,372.tif,0.379341
val,3720.tif,0.289317
val,3721.tif,0.349002
val,3722.tif,0.310807
val,3723.tif,0.438617
val,3724.tif,0.370218
val,3725.tif,0.387621
val,3726.tif,0.332129
val,3727.tif,0.311171
val,3728.tif,0.30479
val,3729.tif,0.345336
val,373.tif,0.368017
val,3730.tif,0.353279
val,3731.tif,0.380219
val,3732.tif,0.376955
val,3733.tif,0.397269
val,3734.tif,0.397069
val,3735.tif,0.327193
val,3736.tif,0.337932
val,3737.tif,0.318175
val,3738.tif,0.375594
val,3739.tif,0.350137
val,374.tif,0.342509
val,3740.tif,0.308498
val,3741.tif,0.312791
val,3742.tif,0.32703
val,3743.tif,0.305349
val,3744.tif,0.3848
val,3745.tif,0.366688
val,3746.tif,0.434207
val,3747.tif,0.337917
val,3748.tif,0.324287
val,3749.tif,0.337435
val,375.tif,0.353516
val,3750.tif,0.361503
val,3751.tif,0.342396
val,3752.tif,0.30534
val,3753.tif,0.338391
val,3754.tif,0.332259
val,3755.tif,0.425865
val,3756.tif,0.448255
val,3757.tif,0.350651
val,3758.tif,0.378914
val,3759.tif,0.342005
val,376.tif,0.316628
val,3760.tif,0.316668
val,3761.tif,0.37481
val,3762.tif,0.322092
val,3763.tif,0.385537
val,3764.tif,0.331941
val,3765.tif,0.362565
val,3766.tif,0.340152
val,3767.tif,0.402035
val,3768.tif,0.391667
val,3769.tif,0.394015
val,377.tif,0.356534
val,3770.tif,0.408942
val,3771.tif,0.303589
val,3772.tif,0.384261
val,3773.tif,0.426653
val,3774.tif,0.360643
val,3775.tif,0.308199
val,3776.tif,0.333017
val,3777.tif,0.338563
val,3778.tif,0.317468
val,3779.tif,0.363687
val,378.tif,0.289185
val,3780.tif,0.385267
val,3781.tif,0.312774
val,3782.tif,0.353868
val,3783.tif,0.306447
val,3784.tif,0.391202
val,3785.tif,0.362492
val,3786.tif,0.360187
val,3787.tif,0.35642
val,3788.tif,0.436255
val,3789.tif,0.31934
val,379.tif,0.295623
val,3790.tif,0.42055
val,3791.tif,0.346107
val,3792.tif,0.399212
val,3793.tif,0.332895
val,3794.tif,0.308382
val,3795.tif,0.342446
val,3796.tif,0.418788
val,3797.tif,0.303277
val,3798.tif,0.34591
val,3799.tif,0.360103
val,38.tif,0.305864
val,380.tif,0.309891
val,3800.tif,0.319644
val,3801.tif,0.342062
val,3802.tif,0.340976
val,3803.tif,0.32948
val,3804.tif,0.278541
val,3805.tif,0.43219
val,3806.tif,0.418029
val,3807.tif,0.368679
val,3808.tif,0.305245
val,3809.tif,0.360365
val,381.tif,0.358351
val,3810.tif,0.315527
val,3811.tif,0.399287
val,3812.tif,0.379107
val,3813.tif,0.346338
val,3814.tif,0.24153
val,3815.tif,0.43267
val,3816.tif,0.309639
val,3817.tif,0.404388
val,3818.tif,0.370092
val,3819.tif,0.424573
val,382.tif,0.34234
val,3820.tif,0.329733
val,3821.tif,0.366947
val,3822.tif,0.399618
val,3823.tif,0.358788
val,3824.tif,0.302337
val,3825.tif,0.318957
val,3826.tif,0.320949
val,3827.tif,0.377361
val,3828.tif,0.35067
val,3829.tif,0.402526
val,383.tif,0.376737
val,3830.tif,0.335259
val,3831.tif,0.348039
val,3832.tif,0.389382
val,3833.tif,0.35497
val,3834.tif,0.364583
val,3835.tif,0.450479
val,3836.tif,0.330004
val,3837.tif,0.318156
val,3838.tif,0.388277
val,3839.tif,0.35876
val,384.tif,0.332589
val,3840.tif,0.300727
val,3841.tif,0.344448
val,3842.tif,0.379981
val,3843.tif,0.371691
val,3844.tif,0.363813
val,3845.tif,0.413888
val,3846.tif,0.419058
val,3847.tif,0.31119
val,3848.tif,0.404277
val,3849.tif,0.314622
val,385.tif,0.41282
val,3850.tif,0.352214
val,3851.tif,0.317338
val,3852.tif,0.303954
val,3853.tif,0.347415
val,3854.tif,0.329914
val,3855.tif,0.323446
val,3856.tif,0.397731
val,3857.tif,0.326424
val,3858.tif,0.326692
val,3859.tif,0.41564
val,386.tif,0.32755
val,3860.tif,0.335914
val,3861.tif,0.338002
val,3862.tif,0.321702
val,3863.tif,0.383933
val,3864.tif,0.308135
val,3865.tif,0.33898
val,3866.tif,0.403803
val,3867.tif,0.404747
val,3868.tif,0.293618
val,3869.tif,0.297091
val,387.tif,0.363497
val,3870.tif,0.335248
val,3871.tif,0.40092
val,3872.tif,0.426836
val,3873.tif,0.322367
val,3874.tif,0.372433
val,3875.tif,0.361052
val,3876.tif,0.326588
val,3877.tif,0.363829
val,3878.tif,0.292139
val,3879.tif,0.334545
val,388.tif,0.402494
val,3880.tif,0.307769
val,3881.tif,0.335415
val,3882.tif,0.296953
val,3883.tif,0.415609
val,3884.tif,0.286217
val,3885.tif,0.318802
val,3886.tif,0.33964
val,3887.tif,0.393797
val,3888.tif,0.330935
val,3889.tif,0.408166
val,389.tif,0.391124
val,3890.tif,0.311556
val,3891.tif,0.305188
val,3892.tif,0.321923
val,3893.tif,0.38083
val,3894.tif,0.446636
val,3895.tif,0.375209
val,3896.tif,0.291625
val,3897.tif,0.324229
val,3898.tif,0.392614
val,3899.tif,0.348625
val,39.tif,0.327944
val,390.tif,0.376939
val,3900.tif,0.367458
val,3901.tif,0.391154
val,3902.tif,0.323012
val,3903.tif,0.335822
val,3904.tif,0.35568
val,3905.tif,0.359735
val,3906.tif,0.462009
val,3907.tif,0.418209
val,3908.tif,0.340836
val,3909.tif,0.418375
val,391.tif,0.393577
val,3910.tif,0.4281
val,3911.tif,0.30828
val,3912.tif,0.272931
val,3913.tif,0.412612
val,3914.tif,0.348576
val,3915.tif,0.32099
val,3916.tif,0.448975
val,3917.tif,0.295031
val,3918.tif,0.302674
val,3919.tif,0.294246
val,392.tif,0.278269
val,3920.tif,0.353692
val,3921.tif,0.322601
val,3922.tif,0.329313
val,3923.tif,0.439249
val,3924.tif,0.322249
val,3925.tif,0.325225
val,3926.tif,0.318719
val,3927.tif,0.426291
val,3928.tif,0.331103
val,3929.tif,0.300405
val,393.tif,0.445292
val,3930.tif,0.433735
val,3931.tif,0.425224
val,3932.tif,0.343016
val,3933.tif,0.297859
val,3934.tif,0.339449
val,3935.tif,0.313665
val,3936.tif,0.299344
val,3937.tif,0.286553
val,3938.tif,0.418947
val,3939.tif,0.368544
val,394.tif,0.346261
val,3940.tif,0.337739
val,3941.tif,0.33069
val,3942.tif,0.237471
val,3943.tif,0.334339
val,3944.tif,0.332801
val,3945.tif,0.282466
val,3946.tif,0.302689
val,3947.tif,0.320625
val,3948.tif,0.351648
val,3949.tif,0.341253
val,395.tif,0.324366
val,3950.tif,0.340825
val,3951.tif,0.321164
val,3952.tif,0.33031
val,3953.tif,0.286542
val,3954.tif,0.342451
val,3955.tif,0.337343
val,3956.tif,0.305685
val,3957.tif,0.318725
val,3958.tif,0.271642
val,3959.tif,0.282308
val,396.tif,0.31202
val,3960.tif,0.376737
val,3961.tif,0.345075
val,3962.tif,0.336683
val,3963.tif,0.250326
val,3964.tif,0.323379
val,3965.tif,0.335071
val,3966.tif,0.418529
val,3967.tif,0.425667
val,3968.tif,0.288662
val,3969.tif,0.293342
val,397.tif,0.407575
val,3970.tif,0.371519
val,3971.tif,0.30213
val,3972.tif,0.305976
val,3973.tif,0.386987
val,3974.tif,0.401597
val,3975.tif,0.284346
val,3976.tif,0.341184
val,3977.tif,0.325466
val,3978.tif,0.311103
val,3979.tif,0.341337
val,398.tif,0.413882
val,3980.tif,0.288888
val,3981.tif,0.376368
val,3982.tif,0.307083
val,3983.tif,0.275711
val,3984.tif,0.367431
val,3985.tif,0.317238
val,3986.tif,0.3175
val,3987.tif,0.342447
val,3988.tif,0.360939
val,3989.tif,0.267307
val,399.tif,0.313687
val,3990.tif,0.301154
val,3991.tif,0.279275
val,3992.tif,0.359522
val,3993.tif,0.297693
val,3994.tif,0.315737
val,3995.tif,0.339296
val,3996.tif,0.305373
val,3997.tif,0.357742
val,3998.tif,0.325609
val,3999.tif,0.34829
val,4.tif,0.43304
val,40.tif,0.390909
val,400.tif,0.379826
val,4000.tif,0.343151
val,4001.tif,0.234284
val,4002.tif,0.282199
val,4003.tif,0.285736
val,4004.tif,0.339753
val,4005.tif,0.464834
val,4006.tif,0.332675
val,4007.tif,0.319298
val,4008.tif,0.294296
val,4009.tif,0.447199
val,401.tif,0.319405
val,4010.tif,0.273373
val,4011.tif,0.333907
val,4012.tif,0.303647
val,4013.tif,0.286038
val,4014.tif,0.305021
val,4015.tif,0.324506
